model,trial,training_condition,pathway,mae,error
8,32,blocked,zero context,1.670616645021994e-09,0.0
8,32,blocked,error-gated replacement,1.8405479362826327e-09,0.0
8,33,blocked,supplied context,0.570683479309082,1.0
8,33,blocked,zero context,0.5912610292434692,1.0
8,33,blocked,error-gated replacement,0.5985460877418518,1.0
8,34,blocked,supplied context,0.46949487924575806,0.0
8,34,blocked,zero context,0.5138245820999146,1.0
8,34,blocked,error-gated replacement,0.46949487924575806,0.0
8,35,blocked,supplied context,0.3901293873786926,0.0
8,35,blocked,zero context,0.3827192187309265,0.0
8,35,blocked,error-gated replacement,0.3901293873786926,0.0
8,36,blocked,supplied context,0.5719873905181885,1.0
8,36,blocked,zero context,0.5378228425979614,1.0
8,36,blocked,error-gated replacement,0.5719873905181885,1.0
8,37,blocked,supplied context,0.5130097270011902,1.0
8,37,blocked,zero context,0.5166146755218506,1.0
8,37,blocked,error-gated replacement,0.5378547310829163,1.0
8,38,blocked,supplied context,2.2163218815762775e-08,0.0
8,38,blocked,zero context,2.2455246551089658e-08,0.0
8,38,blocked,error-gated replacement,2.2163218815762775e-08,0.0
8,39,blocked,supplied context,6.9097905175397045e-09,0.0
8,39,blocked,zero context,7.930943013434444e-09,0.0
8,39,blocked,error-gated replacement,6.9097905175397045e-09,0.0
8,40,blocked,supplied context,8.090760061918445e-09,0.0
8,40,blocked,zero context,8.393810091433807e-09,0.0
8,40,blocked,error-gated replacement,8.090760061918445e-09,0.0
8,41,blocked,supplied context,6.470935787206145e-09,0.0
8,41,blocked,zero context,7.04456804001552e-09,0.0
8,41,blocked,error-gated replacement,6.470935787206145e-09,0.0
8,42,blocked,supplied context,0.15831850469112396,0.0
8,42,blocked,zero context,0.15263080596923828,0.0
8,42,blocked,error-gated replacement,0.15831850469112396,0.0
8,43,blocked,supplied context,0.20049546658992767,0.0
8,43,blocked,zero context,0.18413305282592773,0.0
8,43,blocked,error-gated replacement,0.20049546658992767,0.0
8,44,blocked,supplied context,0.17812909185886383,0.0
8,44,blocked,zero context,0.1657712161540985,0.0
8,44,blocked,error-gated replacement,0.17812909185886383,0.0
8,45,blocked,supplied context,0.10786348581314087,0.0
8,45,blocked,zero context,0.09896640479564667,0.0
8,45,blocked,error-gated replacement,0.10786348581314087,0.0
8,46,blocked,supplied context,0.21011555194854736,0.0
8,46,blocked,zero context,0.1879844069480896,0.0
8,46,blocked,error-gated replacement,0.21011555194854736,0.0
8,47,blocked,supplied context,2.8616803149361658e-08,0.0
8,47,blocked,zero context,2.5869157482816263e-08,0.0
8,47,blocked,error-gated replacement,2.8616803149361658e-08,0.0
8,48,blocked,supplied context,1.633986244087282e-07,0.0
8,48,blocked,zero context,1.48331679383773e-07,0.0
8,48,blocked,error-gated replacement,1.633986244087282e-07,0.0
8,49,blocked,supplied context,4.96659595228266e-06,0.0
8,49,blocked,zero context,5.008137122786138e-06,0.0
8,49,blocked,error-gated replacement,4.96659595228266e-06,0.0
8,50,blocked,supplied context,3.6962745753044146e-08,0.0
8,50,blocked,zero context,4.249771734521346e-08,0.0
8,50,blocked,error-gated replacement,3.6962745753044146e-08,0.0
8,51,blocked,supplied context,1.3902028683787648e-07,0.0
8,51,blocked,zero context,8.968949316567887e-08,0.0
8,51,blocked,error-gated replacement,1.3902028683787648e-07,0.0
8,52,blocked,supplied context,0.4661712944507599,0.0
8,52,blocked,zero context,0.4900001585483551,0.0
8,52,blocked,error-gated replacement,0.4661712944507599,0.0
8,53,blocked,supplied context,0.3675706684589386,0.0
8,53,blocked,zero context,0.3738245964050293,0.0
8,53,blocked,error-gated replacement,0.3675706684589386,0.0
8,54,blocked,supplied context,0.3820040822029114,0.0
8,54,blocked,zero context,0.38275283575057983,0.0
8,54,blocked,error-gated replacement,0.3820040822029114,0.0
8,55,blocked,supplied context,0.40723660588264465,0.0
8,55,blocked,zero context,0.40883466601371765,0.0
8,55,blocked,error-gated replacement,0.40723660588264465,0.0
8,56,blocked,supplied context,0.3430904150009155,0.0
8,56,blocked,zero context,0.36354073882102966,0.0
8,56,blocked,error-gated replacement,0.3430904150009155,0.0
8,57,blocked,supplied context,1.359332468808816e-08,0.0
8,57,blocked,zero context,1.3065393211775245e-08,0.0
8,57,blocked,error-gated replacement,1.359332468808816e-08,0.0
8,58,blocked,supplied context,1.820368300542441e-09,0.0
8,58,blocked,zero context,9.353666730049781e-10,0.0
8,58,blocked,error-gated replacement,1.820368300542441e-09,0.0
8,59,blocked,supplied context,7.383432976126869e-09,0.0
8,59,blocked,zero context,7.64836727285001e-09,0.0
8,59,blocked,error-gated replacement,7.383432976126869e-09,0.0
8,60,blocked,supplied context,1.5537208186700013e-09,0.0
8,60,blocked,zero context,1.5073230441586816e-09,0.0
8,60,blocked,error-gated replacement,1.5537208186700013e-09,0.0
8,61,blocked,supplied context,0.1244284138083458,0.0
8,61,blocked,zero context,0.11487174034118652,0.0
8,61,blocked,error-gated replacement,0.1244284138083458,0.0
8,62,blocked,supplied context,0.18122543394565582,0.0
8,62,blocked,zero context,0.13948427140712738,0.0
8,62,blocked,error-gated replacement,0.18122543394565582,0.0
8,63,blocked,supplied context,0.10651719570159912,0.0
8,63,blocked,zero context,0.10411442816257477,0.0
8,63,blocked,error-gated replacement,0.10651719570159912,0.0
8,64,blocked,supplied context,0.12455842643976212,0.0
8,64,blocked,zero context,0.08927179872989655,0.0
8,64,blocked,error-gated replacement,0.12455842643976212,0.0
8,65,blocked,supplied context,0.31305211782455444,0.0
8,65,blocked,zero context,0.23410233855247498,0.0
8,65,blocked,error-gated replacement,0.31305211782455444,0.0
8,66,blocked,supplied context,1.135032778876166e-08,0.0
8,66,blocked,zero context,8.313934429793335e-09,0.0
8,66,blocked,error-gated replacement,1.135032778876166e-08,0.0
8,67,blocked,supplied context,2.9765505615841903e-08,0.0
8,67,blocked,zero context,2.157889866793994e-08,0.0
8,67,blocked,error-gated replacement,2.9765505615841903e-08,0.0
8,68,blocked,supplied context,7.332001672466504e-08,0.0
8,68,blocked,zero context,3.3227554041559415e-08,0.0
8,68,blocked,error-gated replacement,7.332001672466504e-08,0.0
8,69,blocked,supplied context,7.152366254814524e-09,0.0
8,69,blocked,zero context,6.789636408655042e-09,0.0
8,69,blocked,error-gated replacement,7.152366254814524e-09,0.0
8,70,blocked,supplied context,9.8609405085881e-09,0.0
8,70,blocked,zero context,8.544747132077646e-09,0.0
8,70,blocked,error-gated replacement,9.8609405085881e-09,0.0
8,71,blocked,supplied context,0.4087388515472412,0.0
8,71,blocked,zero context,0.4209514856338501,0.0
8,71,blocked,error-gated replacement,0.4087388515472412,0.0
8,72,blocked,supplied context,0.40797698497772217,0.0
8,72,blocked,zero context,0.4285760521888733,0.0
8,72,blocked,error-gated replacement,0.40797698497772217,0.0
8,73,blocked,supplied context,0.30983591079711914,0.0
8,73,blocked,zero context,0.3051592707633972,0.0
8,73,blocked,error-gated replacement,0.30983591079711914,0.0
8,74,blocked,supplied context,0.33623918890953064,0.0
8,74,blocked,zero context,0.3455517292022705,0.0
8,74,blocked,error-gated replacement,0.33623918890953064,0.0
8,75,blocked,supplied context,0.38173139095306396,0.0
8,75,blocked,zero context,0.40670835971832275,0.0
8,75,blocked,error-gated replacement,0.38173139095306396,0.0
8,76,blocked,supplied context,3.2636673363839463e-09,0.0
8,76,blocked,zero context,1.2210377153820673e-09,0.0
8,76,blocked,error-gated replacement,3.2636673363839463e-09,0.0
8,77,blocked,supplied context,4.471733747180018e-12,0.0
8,77,blocked,zero context,3.4563842673390743e-12,0.0
8,77,blocked,error-gated replacement,4.471733747180018e-12,0.0
8,78,blocked,supplied context,6.202194757776169e-09,0.0
8,78,blocked,zero context,6.772976846036727e-09,0.0
8,78,blocked,error-gated replacement,6.202194757776169e-09,0.0
8,79,blocked,supplied context,1.4491332578359106e-09,0.0
8,79,blocked,zero context,1.4121233071762163e-09,0.0
8,79,blocked,error-gated replacement,1.4491332578359106e-09,0.0
8,80,blocked,supplied context,0.27054494619369507,0.0
8,80,blocked,zero context,0.23749661445617676,0.0
8,80,blocked,error-gated replacement,0.27054494619369507,0.0
8,81,blocked,supplied context,0.3199903964996338,0.0
8,81,blocked,zero context,0.3075615167617798,0.0
8,81,blocked,error-gated replacement,0.3199903964996338,0.0
8,82,blocked,supplied context,0.2199392318725586,0.0
8,82,blocked,zero context,0.19608305394649506,0.0
8,82,blocked,error-gated replacement,0.2199392318725586,0.0
8,83,blocked,supplied context,0.12414254248142242,0.0
8,83,blocked,zero context,0.10050679743289948,0.0
8,83,blocked,error-gated replacement,0.12414254248142242,0.0
8,84,blocked,supplied context,0.4071020483970642,0.0
8,84,blocked,zero context,0.2627691924571991,0.0
8,84,blocked,error-gated replacement,0.4071020483970642,0.0
8,85,blocked,supplied context,2.826424871926747e-09,0.0
8,85,blocked,zero context,2.8049056410850426e-09,0.0
8,85,blocked,error-gated replacement,2.826424871926747e-09,0.0
8,86,blocked,supplied context,5.292486005004093e-09,0.0
8,86,blocked,zero context,5.259007451741127e-09,0.0
8,86,blocked,error-gated replacement,5.292486005004093e-09,0.0
8,87,blocked,supplied context,3.43744188668893e-09,0.0
8,87,blocked,zero context,3.8173899596927185e-09,0.0
8,87,blocked,error-gated replacement,3.43744188668893e-09,0.0
8,88,blocked,supplied context,1.7116766892755209e-09,0.0
8,88,blocked,zero context,1.6278755010645796e-09,0.0
8,88,blocked,error-gated replacement,1.7116766892755209e-09,0.0
8,89,blocked,supplied context,1.6439322125805234e-09,0.0
8,89,blocked,zero context,1.4686306615274702e-09,0.0
8,89,blocked,error-gated replacement,1.6439322125805234e-09,0.0
8,90,blocked,supplied context,0.5353103280067444,1.0
8,90,blocked,zero context,0.5574505925178528,1.0
8,90,blocked,error-gated replacement,0.5353103280067444,1.0
8,91,blocked,supplied context,0.5108052492141724,1.0
8,91,blocked,zero context,0.5358662605285645,1.0
8,91,blocked,error-gated replacement,0.540973424911499,1.0
8,92,blocked,supplied context,0.32005661725997925,0.0
8,92,blocked,zero context,0.2952646017074585,0.0
8,92,blocked,error-gated replacement,0.32005661725997925,0.0
8,93,blocked,supplied context,0.6037042140960693,1.0
8,93,blocked,zero context,0.6206923723220825,1.0
8,93,blocked,error-gated replacement,0.6037042140960693,1.0
8,94,blocked,supplied context,0.47701597213745117,0.0
8,94,blocked,zero context,0.4919208884239197,0.0
8,94,blocked,error-gated replacement,0.499212384223938,0.0
8,95,blocked,supplied context,0.51826012134552,1.0
8,95,blocked,zero context,0.5461766719818115,1.0
8,95,blocked,error-gated replacement,0.6105077266693115,1.0
8,96,blocked,supplied context,0.4180030822753906,0.0
8,96,blocked,zero context,0.4888255000114441,0.0
8,96,blocked,error-gated replacement,0.4180030822753906,0.0
8,97,blocked,supplied context,0.5720811486244202,1.0
8,97,blocked,zero context,0.5910071134567261,1.0
8,97,blocked,error-gated replacement,0.5720811486244202,1.0
8,98,blocked,supplied context,0.6464667320251465,1.0
8,98,blocked,zero context,0.6611627340316772,1.0
8,98,blocked,error-gated replacement,0.6507606506347656,1.0
8,99,blocked,supplied context,0.439225435256958,0.0
8,99,blocked,zero context,0.4651235342025757,0.0
8,99,blocked,error-gated replacement,0.439225435256958,0.0
8,100,blocked,supplied context,1.6709036572137848e-06,0.0
8,100,blocked,zero context,1.6124818102980498e-06,0.0
8,100,blocked,error-gated replacement,1.6709036572137848e-06,0.0
8,101,blocked,supplied context,2.6946196385324583e-07,0.0
8,101,blocked,zero context,5.432215175460442e-07,0.0
8,101,blocked,error-gated replacement,2.6946196385324583e-07,0.0
8,102,blocked,supplied context,1.3751783853876987e-06,0.0
8,102,blocked,zero context,1.376343789161183e-06,0.0
8,102,blocked,error-gated replacement,1.3751783853876987e-06,0.0
8,103,blocked,supplied context,2.7686289740813663e-06,0.0
8,103,blocked,zero context,3.0076614621066255e-06,0.0
8,103,blocked,error-gated replacement,2.7686289740813663e-06,0.0
8,104,blocked,supplied context,0.6505060195922852,1.0
8,104,blocked,zero context,0.7068214416503906,1.0
8,104,blocked,error-gated replacement,0.6505060195922852,1.0
8,105,blocked,supplied context,0.7738840579986572,1.0
8,105,blocked,zero context,0.7904711365699768,1.0
8,105,blocked,error-gated replacement,0.7830697298049927,1.0
8,106,blocked,supplied context,0.6989840865135193,1.0
8,106,blocked,zero context,0.72300124168396,1.0
8,106,blocked,error-gated replacement,0.6989840865135193,1.0
8,107,blocked,supplied context,0.5848796367645264,1.0
8,107,blocked,zero context,0.6469064950942993,1.0
8,107,blocked,error-gated replacement,0.6479618549346924,1.0
8,108,blocked,supplied context,0.5667372345924377,1.0
8,108,blocked,zero context,0.5818665027618408,1.0
8,108,blocked,error-gated replacement,0.5667372345924377,1.0
8,109,blocked,supplied context,1.369688334307284e-06,0.0
8,109,blocked,zero context,4.9397849579690956e-06,0.0
8,109,blocked,error-gated replacement,6.662635769316694e-06,0.0
8,110,blocked,supplied context,5.447799367175321e-07,0.0
8,110,blocked,zero context,1.6185418871828006e-06,0.0
8,110,blocked,error-gated replacement,3.464464043645421e-06,0.0
8,111,blocked,supplied context,1.8621018682551949e-07,0.0
8,111,blocked,zero context,6.023620358064363e-07,0.0
8,111,blocked,error-gated replacement,1.078150603461836e-06,0.0
8,112,blocked,supplied context,2.4018345357035287e-07,0.0
8,112,blocked,zero context,6.569994752680941e-07,0.0
8,112,blocked,error-gated replacement,1.074128476830083e-06,0.0
8,113,blocked,supplied context,2.41355451180425e-07,0.0
8,113,blocked,zero context,1.0162307262362447e-06,0.0
8,113,blocked,error-gated replacement,1.1351037301210454e-06,0.0
8,114,blocked,supplied context,0.5071824193000793,1.0
8,114,blocked,zero context,0.5120377540588379,1.0
8,114,blocked,error-gated replacement,0.5225043296813965,1.0
8,115,blocked,supplied context,0.33810773491859436,0.0
8,115,blocked,zero context,0.35238808393478394,0.0
8,115,blocked,error-gated replacement,0.33810773491859436,0.0
8,116,blocked,supplied context,0.48614299297332764,0.0
8,116,blocked,zero context,0.5400505661964417,1.0
8,116,blocked,error-gated replacement,0.48614299297332764,0.0
8,117,blocked,supplied context,0.4862658381462097,0.0
8,117,blocked,zero context,0.6187851428985596,1.0
8,117,blocked,error-gated replacement,0.4862658381462097,0.0
8,118,blocked,supplied context,0.3677219748497009,0.0
8,118,blocked,zero context,0.3744852542877197,0.0
8,118,blocked,error-gated replacement,0.3677219748497009,0.0
8,119,blocked,supplied context,1.372421252199274e-06,0.0
8,119,blocked,zero context,1.373372356283653e-06,0.0
8,119,blocked,error-gated replacement,1.372421252199274e-06,0.0
8,120,blocked,supplied context,5.774388744939074e-10,0.0
8,120,blocked,zero context,7.244957966889842e-10,0.0
8,120,blocked,error-gated replacement,5.774388744939074e-10,0.0
8,121,blocked,supplied context,7.764182896607963e-07,0.0
8,121,blocked,zero context,5.982865900477918e-07,0.0
8,121,blocked,error-gated replacement,7.764182896607963e-07,0.0
8,122,blocked,supplied context,1.7884151759517408e-07,0.0
8,122,blocked,zero context,3.5768422890214424e-07,0.0
8,122,blocked,error-gated replacement,1.7884151759517408e-07,0.0
8,123,blocked,supplied context,0.5371272563934326,1.0
8,123,blocked,zero context,0.6092248558998108,1.0
8,123,blocked,error-gated replacement,0.5371272563934326,1.0
8,124,blocked,supplied context,0.6972841024398804,1.0
8,124,blocked,zero context,0.771638035774231,1.0
8,124,blocked,error-gated replacement,0.7731151580810547,1.0
8,125,blocked,supplied context,0.5540666580200195,1.0
8,125,blocked,zero context,0.660717248916626,1.0
8,125,blocked,error-gated replacement,0.5540666580200195,1.0
8,126,blocked,supplied context,0.526892900466919,1.0
8,126,blocked,zero context,0.6603350639343262,1.0
8,126,blocked,error-gated replacement,0.6635288000106812,1.0
8,127,blocked,supplied context,0.3640586733818054,0.0
8,127,blocked,zero context,0.4898659884929657,0.0
8,127,blocked,error-gated replacement,0.3640586733818054,0.0
8,128,blocked,supplied context,2.3858959252720524e-07,0.0
8,128,blocked,zero context,1.7900612192534027e-07,0.0
8,128,blocked,error-gated replacement,2.3858959252720524e-07,0.0
8,129,blocked,supplied context,1.1925861542749772e-07,0.0
8,129,blocked,zero context,1.1926898935143981e-07,0.0
8,129,blocked,error-gated replacement,1.1925861542749772e-07,0.0
8,130,blocked,supplied context,8.659815052547426e-12,0.0
8,130,blocked,zero context,8.95972532277689e-12,0.0
8,130,blocked,error-gated replacement,8.659815052547426e-12,0.0
8,131,blocked,supplied context,2.752961747454208e-10,0.0
